,0
2080,1509613930
2082,1039713422
2084,1405712954
2085,1320414307
2086,1289213264
2087,1410011057
2088,1129811233
2089,1379611292
2090,1104210721
2091,1052913577
2092,1025711278
2093,1226414524
2094,1015714771
2095,1445713930
2096,1072112889
2097,1393014524
2098,1072111433
2099,1099411618
2101,1129812889
2102,1463512266
2103,1348711292
2104,1079211618
2105,1169711278
2106,1104911298
2107,1226613256
2108,1393012992
2109,1326414057
2110,1082111042
2111,1143310577
2113,1042314831
2114,1289214679
2115,1295311066
2116,1072110397
2117,1357714100
2118,1042311292
2119,1129214908
2120,1125912191
2121,1288914869
2122,1379610800
2123,1226611066
2124,1233913204
2125,1198211298
2126,1072114100
2127,1082113851
2128,1288910721
2129,1288913796
2130,1072111292
2132,1591911057
2134,1323210821
2135,1127811618
2137,1099412264
2138,1226610423
2140,1080014107
2141,1288914831
2143,1410013198
2144,1039710994
2145,1143313459
2146,1169711193
2147,1126711433
2148,1129212278
2149,1143311057
2150,1379612889
2151,1072113930
2152,1393311697
2153,1289212173
2154,1247810721
2155,1289210140
2156,1143311618
2157,1289214570
2159,1042310693
2160,1474711292
2161,1099010397
2162,1129815304
2163,1226613930
2164,1393011423
2165,1226611618
2166,1410015096
2167,1410714683
2168,1405714747
2169,1410012365
2170,1467914747
2171,1245111298
2173,1393012892
2174,1042311298
2176,1069311057
2177,1247810994
2178,1129815624
2179,1105714685
2180,1226613303
2181,1486911298
2182,1039712992
2183,1143311697
2184,1323210599
2185,1039712892
2186,1410713342
2187,1142311278
2188,1105710208
2189,1199611298
2190,1084910466
2191,1474714771
2192,1349511259
2193,1099411618
2194,1247812191
2195,1410013244
2196,1299213930
2198,1289213796
2199,1025713930
2200,1347612892
2204,1323212191
2205,1477110713
2207,1129215919
2208,1410014704
2209,1226611292
2210,1069310397
2211,1129211259
2212,1082111697
2213,1110912889
2214,1161811986
2215,1288914107
2216,1294513930
2217,1457411057
2219,1127812197
2220,1039710821
2221,1295311193
2222,1129210713
2223,1288910627
2224,1320411298
2225,1474712892
2226,1477112892
2227,1052911278
2228,1039711057
2229,1410714689
2230,1477114057
2232,1410711884
2233,1393010397
2234,1319813204
2235,1233912953
2236,1405714004
2238,1099411057
2239,1393010792
2240,1295312451
2241,1129813495
2243,1348711203
2244,1490814771
2245,1119313930
2246,1226611278
2247,1129814570
2248,1334214107
2249,1129214683
2250,1445714869
2251,1169714843
2252,1129814747
2253,1039715919
2254,1072114100
2255,1143314771
2256,1069311481
2257,1182310397
2258,1199612266
2259,1129814908
2260,1129814747
2261,1468313796
2262,1247814771
2263,1348711066
2264,1143310469
2265,1104210721
2266,1129213487
2267,1039710423
2268,1348711775
2271,1039712953
2272,1393013198
2273,1042314100
2274,1288913232
2275,1348712892
2276,1129812889
2277,1247810693
2278,1163814107
2279,1105712323
2280,1233914100
2281,1323212191
2282,1039713204
2283,1330311298
2284,1069312191
2286,1039712951
2287,1232310397
2288,1320410423
2289,1119311057
2290,1410713198
2291,1483110423
2292,1393110397
2293,1347614107
2294,1295311292
2295,1126710397
2296,1105712953
2297,1349513930
2299,1295310990
2300,1348712335
2301,1119310821
2302,1039712889
2303,1320410732
2304,1326414057
2305,1217313830
2306,1039714771
2307,1330311057
2308,1484211298
2309,1410014027
2310,1474713830
2311,1039714831
2312,1348513930
2313,1320411259
2314,1161815304
2315,1105714027
2316,1129212264
2317,1143314321
2318,1039714524
2319,1143310397
2320,1452411618
2323,1129814679
2324,1217312758
2325,1348714122
2326,1501612889
2327,1298212173
2328,1477113495
2329,1198211298
2330,1490812889
2331,1486915389
2332,1289214771
2333,1143312266
2335,1106614492
2336,1163812889
2337,1471111433
2338,1079211278
2339,1449215304
2340,1467914893
2341,1289214689
2342,1393014711
2343,1449211278
2344,1129811057
2345,1320414869
2346,1320411298
2347,1486911298
2350,1537011259
2351,1348711884
2352,1387113487
2353,1226613303
2354,1039710821
2355,1479412892
2356,1477113476
2358,1348711337
2360,1052913204
2361,1169711298
2362,1104210397
2363,1483112892
2365,1385111259
2366,1105710431
2367,1501611433
2368,1226612992
2369,1288912173
2370,1468510397
2371,1039710431
2372,1129814869
2373,1233912266
2375,1410715376
2376,1226613930
2378,1490814747
2379,1463512953
2380,1295310994
2381,1599110926
2382,1452411433
2383,1289214771
2384,1530414683
2385,1219115370
2386,1295313931
2387,1129814747
2388,1410710792
2389,1412213930
2390,1188414771
2391,1295311259
2392,1188414747
2393,1426214747
2394,1483114747
2395,1039711823
2396,1410813930
2397,1289213930
2398,1393010408
2399,1072112889
2400,1143312335
2401,1099410397
2402,1169711057
2403,1477110721
2405,1389114869
2406,1334215304
2407,1430711697
2408,1129211097
2409,1127815412
2410,1105715323
2411,1129813495
2412,1501610721
2413,1295310397
2415,1289212889
2416,1161812451
2418,1477114057
2419,1319811298
2421,1486911122
2422,1295311042
2423,1221713930
2424,1474711278
2425,1129214524
2426,1143311577
2427,1393010721
2428,1105712264
2429,1393013871
2430,1013514100
2431,1474712892
2432,1105711193
2433,1393010434
2434,1379612954
2435,1319811057
2436,1320415070
2437,1496011298
2438,1490814771
2442,1474712889
2443,1320410423
2445,1169514107
2446,1393013931
2448,1226612339
2449,1410013204
2450,1014013796
2451,1082112892
2452,1457612478
2453,1474714057
2454,1501610721
2455,1169711618
2456,1410714262
2459,1477110713
2460,1393011267
2461,1387111292
2462,1106613487
2463,1129213303
2464,1039712889
2465,1405714831
2466,1393011042
2467,1104211292
2468,1161813204
2469,1129815919
2470,1198612953
2471,1289214747
2472,1337710397
2473,1125912992
2474,1039712339
2475,1129214747
2476,1320411292
2477,1127815016
2478,1348711433
2479,1509611278
2481,1393011066
2482,1486912478
2483,1468511278
2484,1078510397
2485,1412212953
2486,1393011057
2487,1288914747
2488,1078110397
2489,1046614783
2490,1477113871
2491,1349510693
2492,1161811697
2493,1410010361
2494,1129211865
2495,1489312892
2496,1219111298
2497,1410712889
2498,1393013487
2499,1467911618
2500,1169714100
2501,1039711298
2502,1072110821
2503,1320410397
2504,1474713930
2505,1119313930
2506,1169714843
2508,1289212889
2510,1452413303
2511,1410714908
2512,1348711884
2513,1489314057
2514,1348712892
2515,1127813303
2516,1330311996
2517,1452410397
2518,1393013076
2519,1473011298
2520,1405710721
2521,1348714696
2524,1114610397
2525,1474713930
2526,1161811433
2527,1114011298
2528,1496011298
2530,1039711973
2531,1125914683
2532,1105713485
2533,1483111292
2534,1393014783
2536,1129210529
2537,1125913198
2538,1281915841
2540,1129214679
2541,1393010397
2542,1129810279
2543,1127810721
2544,1348712266
2545,1348710529
2546,1129213796
2547,1078511057
2548,1295315016
2549,1295314635
2550,1039713851
2551,1474710397
2553,1039713487
2555,1477113891
2556,1127810792
2557,1477112758
2558,1349512266
2560,1383012173
2562,1129211298
2563,1393012892
2564,1410715370
2565,1143314321
2566,1289215016
2568,1080014869
2569,1467912892
2570,1410713796
2571,1042313303
2572,1127810721
2573,1226610397
2574,1324411618
2577,1288910666
2578,1129212266
2579,1393010990
2580,1457014057
2581,1289210423
2583,1483114107
2584,1538011433
2585,1405713796
2586,1349511057
2587,1039712892
2588,1039710208
2589,1467914107
2590,1125910397
2591,1039710792
2592,1486914747
2593,1247811278
2594,1320414100
2595,1509611057
2596,1481411298
2597,1530411618
2598,1129211423
2599,1226410994
2600,1172113930
2601,1289611259
2604,1449211193
2605,1489313930
2606,1288912954
2607,1127814193
2608,1226613204
2609,1323214679
2611,1071311292
2612,1169710158
2613,1226613422
2614,1348711298
2615,1217312402
2616,1393014908
2618,1295313303
2620,1226613495
2621,1348711267
2622,1226612217
2623,1106611057
2624,1087412266
2625,1393012953
2626,1039714524
2627,1105711996
2628,1483110423
2629,1289214893
2630,1298212173
2631,1289214747
2632,1288912896
2634,1105714524
2635,1232311057
2636,1289214107
2637,1477111292
2638,1129214869
2641,1039710140
2642,1379614057
2643,1349511618
2644,1106613232
2646,1467913796
2647,1129811278
2648,1099410821
2649,1104911298
2650,1477112892
2651,1127815412
2652,1295311697
2653,1127813204
2654,1410014576
2655,1226411697
2656,1320412892
2657,1127814685
2658,1087410397
2659,1347612892
2660,1226611423
2661,1059911057
2662,1129813290
2664,1125914683
2665,1069310821
2666,1486914113
2667,1129214783
2668,1125912191
2669,1161814321
2670,1486910620
2671,1247810397
2672,1129814457
2673,1099013930
2675,1393011996
2676,1348714683
2678,1474712892
2679,1509613930
2680,1226411618
2681,1410013244
2682,1320414492
2683,1069311697
2684,1486914457
2685,1069311278
2686,1039715304
2687,1143313459
2688,1405714771
2690,1105711042
2691,1410010868
2692,1387110397
2693,1143311577
2694,1323213487
2695,1467914107
2696,1072113204
2698,1541210397
2699,1104212889
2700,1474711292
2701,1393014321
2702,1127810721
2703,1408210135
2704,1483114107
2705,1042313232
2706,1125912896
2708,1383013796
2710,1483110800
2711,1405714107
2712,1295311292
2713,1477110821
2714,1393010693
2715,1289211618
2716,1226411697
2717,1039711278
2719,1104211298
2720,1449212892
2721,1530413487
2722,1419310397
2723,1014012191
2724,1483111298
2725,1039713495
2726,1129213485
2727,1410010721
2728,1486914683
2729,1143311298
2731,1530412889
2732,1477112266
2733,1449212264
2734,1468914057
2736,1486915376
2737,1062711292
2738,1405713487
2739,1233910721
2740,1039712266
2741,1348710821
2742,1393015016
2743,1098011057
2744,1294510397
2745,1082112478
2746,1389114107
2747,1219112953
2748,1410010792
2749,1129811982
2750,1129811292
2751,1430314747
2752,1233910397
2753,1483114747
2754,1125912191
2755,1329614100
2756,1042314747
2757,1199511433
2759,1013510397
2760,1468312266
2761,1198211298
2762,1295310693
2763,1198210397
2764,1486910397
2765,1486911193
2766,1129811618
2767,1501613871
2768,1562411298
2769,1247811042
2770,1320411433
2771,1289213796
2773,1154014107
2774,1099014100
2775,1410711433
2776,1080014893
2777,1052914100
2778,1125912953
2779,1393010693
2780,1042312191
2781,1169713232
2782,1473013930
2785,1119312264
2786,1541211298
2787,1226412478
2788,1164811292
2790,1219711278
2791,1247812889
2792,1509610721
2793,1082111057
2794,1125914730
2795,1410010721
2796,1199612953
2797,1288910666
2798,1289214570
2799,1129214057
2800,1129211109
2801,1348711203
2802,1289214107
2803,1129811986
2804,1226412889
2806,1039714869
2807,1079211057
2808,1467912191
2809,1393012889
2810,1295310693
2811,1295311042
2812,1099411057
2813,1161813930
2814,1125914831
2815,1288914771
2816,1393010693
2817,1039711278
2818,1072112478
2819,1410010397
2820,1039712191
2821,1039711042
2822,1501612892
2823,1039713204
2824,1410010397
2826,1474714303
2827,1295310397
2828,1348711292
2829,1463514100
2830,1477110721
2831,1473010397
2833,1295414107
2834,1039714771
2835,1080013796
2836,1105711252
2837,1489312892
2838,1226410257
2840,1129211468
2841,1129811140
2842,1348513930
2843,1226612953
2844,1143311278
2845,1474714679
2846,1069311057
2847,1483114679
2848,1537011298
2849,1330313495
2850,1486914747
2851,1129810627
2852,1188414747
2853,1288911292
2854,1105712323
2855,1039712892
2856,1226414771
2857,1323214107
2858,1105712892
2860,1449214100
2862,1486914107
2863,1486911292
2864,1562410676
2865,1411215412
2866,1226614843
2867,1467910397
2869,1154012892
2871,1449210721
2872,1449210397
2873,1320412197
2874,1474714057
2875,1069313930
2876,1245110693
2877,1410711057
2878,1082110693
2879,1039711540
2880,1288912266
2881,1105710431
2882,1105712197
2884,1537011298
2885,1129812191
2886,1039711267
2887,1153711433
2888,1393014635
2889,1288914057
2890,1143314730
2891,1393014492
2892,1405714679
2893,1530411618
2894,1530413296
2895,1348711278
2896,1247812339
2897,1289210372
2898,1062013487
2899,1295311995
2901,1474714107
2902,1474714831
2903,1486915370
2904,1072111278
2905,1474713796
2906,1410712889
2907,1119310397
2908,1150311292
2909,1039713930
2910,1474711292
2911,1080014107
2912,1245111057
2913,1126711433
2914,1330311066
2915,1393010627
2916,1474714831
2917,1127810792
2918,1244810397
2919,1247812339
2920,1501612953
2921,1477112339
2922,1393011471
2923,1161815304
2924,1039712478
2925,1129815304
2926,1389114107
2927,1078512264
2928,1323211618
2929,1299215016
2930,1245111057
2931,1393011977
2932,1127811433
2934,1393014986
2935,1323210423
2936,1288913204
2937,1349511298
2938,1129813891
2939,1069310397
2940,1295312339
2941,1400411884
2942,1393010397
2943,1104211433
2944,1334212953
2945,1127813303
2946,1405714831
2947,1474714679
2948,1409810397
2949,1125910140
2950,1143311986
2951,1233914771
2952,1039714869
2954,1467910713
2956,1402714100
2957,1541211057
2958,1105714679
2959,1025714635
2960,1320413296
2961,1217313830
2962,1393011433
2963,1295410423
2964,1161811996
2965,1158711433
2966,1393013204
2967,1410712892
2968,1039714492
2969,1405713264
2970,1348711337
2971,1106611618
2972,1477112478
2973,1068514112
2974,1039712953
2976,1161813931
2977,1474714908
2978,1348711292
2979,1129210821
2980,1039714492
2982,1105714685
2983,1188414771
2984,1330313930
2985,1129212264
2986,1393010713
2987,1072111697
2988,1419313930
2989,1295311292
2990,1295312451
2991,1289213232
2992,1105710868
2993,1320413232
2994,1100313930
2996,1289210693
2997,1127815304
2998,1502314747
2999,1025710397
3000,1161811697
3001,1393011577
3002,1062713487
3003,1039710821
3004,1072111057
3005,1161814696
3006,1221712266
3007,1127813204
3008,1072811298
3010,1143310257
3011,1125911278
3012,1501611292
3013,1015410721
3015,1143313244
3016,1486914107
3017,1348712278
3019,1072111278
3020,1501611292
3021,1163812892
3022,1143313930
3023,1320411292
3024,1141311298
3025,1069313487
3030,1449212889
3031,1393011203
3032,1082112478
3033,1143314100
3034,1039710423
3035,1393012953
3036,1530412391
3037,1127813930
3038,1348711648
3039,1162411618
3040,1129814730
3041,1129211109
3042,1483114747
3043,1129813930
3044,1129212266
3045,1474710397
3046,1474714869
3048,1072111697
3049,1501614122
3050,1226612992
3051,1302913487
3053,1161810721
3054,1125912191
3055,1473011298
3056,1288914107
3057,1530412953
3058,1474714831
3059,1104212264
3060,1219113158
3061,1320410732
3062,1233912953
3064,1432112478
3065,1143310397
3066,1163713487
3067,1295311259
3070,1288911066
3071,1405713796
3072,1039714057
3073,1449211298
3074,1226613487
3075,1226410868
3077,1039710529
3078,1143311618
3079,1320415016
3080,1039710731
3081,1042312478
3083,1288913198
3084,1014012892
3085,1393015412
3087,1226414771
3088,1320410397
3089,1129815249
3090,1042313930
3091,1323211292
3092,1483112889
3093,1039714771
3094,1129813502
3095,1129814683
3096,1288913930
3097,1072111057
3098,1288912892
3099,1143310792
3100,1129811612
3101,1115010397
3102,1400414057
3103,1393013244
3104,1474710299
3105,1457012892
3106,1129813487
3107,1039711298
3108,1486914113
3109,1039713930
3111,1320414122
3112,1119311057
3113,1474713930
3114,1105711278
3115,1100311298
3116,1288912892
3117,1072112478
3118,1039710821
3119,1379611292
3120,1591911298
3121,1348710721
3122,1129811778
3123,1393011823
3124,1161815380
3125,1457011298
3126,1226612339
3127,1129214679
3128,1039710994
3129,1247810397
3131,1143311697
3132,1226612892
3133,1410712892
3134,1357714307
3135,1483110800
3136,1129814683
3137,1288910800
3138,1226613256
3139,1289211292
3140,1069311057
3141,1226614771
3142,1452412266
3143,1080014869
3144,1288413930
3145,1188414869
3146,1383014831
3147,1247811057
3148,1104213930
3149,1143310423
3150,1348712266
3151,1039714730
3152,1540111298
3153,1072110397
3154,1537610397
3155,1486911638
3156,1348714100
3157,1393011292
3158,1052913204
3159,1042311618
3160,1319811292
3161,1486914057
3162,1099412478
3163,1161810397
3164,1226611298
3165,1072113487
3166,1289212758
3167,1039711292
3168,1294511298
3169,1349512191
3170,1449213487
3172,1129811057
3174,1507014100
3175,1315811259
3176,1393014108
3177,1087411057
3179,1430714100
3180,1221711298
3182,1468311259
3183,1484313204
3184,1479414869
3185,1468511057
3186,1474714107
3187,1320414492
3188,1072114492
3189,1348513930
3190,1324411618
3191,1408210693
3192,1247812892
3194,1147014747
3195,1125211057
3196,1069313495
3197,1129213204
3198,1452413930
3199,1039714100
3200,1348714100
3201,1289214771
3202,1247811697
3204,1163812892
3205,1033311433
3206,1104211278
3207,1410011292
3208,1467914771
3209,1029914747
3210,1052914100
3212,1129214869
3213,1105710397
3214,1219111292
3215,1245110397
3216,1226612951
3217,1143311298
3218,1057711433
3219,1295312264
3220,1501610423
