carrier_route_id,arr_delay_x,arr_delay_y
1410014685AA,3.5355339059327378,82.5
1410014704AA,10.521406750050108,80.8
1410014711AA,15.521490478258414,94.25
1410014730AA,7.094598884597586,84.66666666666667
1410014747AA,25.5464096815785,108.42857142857143
1410014747AS,13.32916601542147,79.5
1410014771AA,21.363520309162535,91.0
1410014771UA,21.354156504062622,106.0
1410014843AA,5.802298395176403,95.5
1410014869DL,6.363961030678928,75.5
1410015016AA,11.434596626029272,90.0
1410015016WN,14.314910641239317,94.75
1410015070AA,5.272570530585627,88.4
1410015096AA,13.334999895846353,95.4
1410015304AA,13.98706885798791,89.26666666666667
1410015304F9,19.578900207451216,99.0
1410015304WN,15.176736583776282,111.66666666666667
1410015412AA,29.56856438855292,91.6
1410710140AA,13.617215994048541,98.5
1410710140WN,11.32503466910412,95.61538461538461
1410710279AA,,96.0
1410710372AA,,114.0
1410710397AA,,95.0
1410710397DL,11.743597741411614,92.71428571428571
1410710397WN,13.889444433333779,96.25
1410710423AA,9.590732133530937,89.625
1410710423WN,11.148990985734986,93.5
1410710561AA,24.906491790963525,103.5
1410710693WN,9.183318209303941,106.5
1410710713AA,12.020815280171307,104.5
1410710713WN,2.8284271247461903,90.0
1410710721AA,14.508618128546908,89.0
1410710721B6,,76.0
1410710792WN,12.767145334803704,101.0
1410710800AA,2.581988897471611,86.0
1410710800WN,12.910374811669017,97.7
1410710821AA,12.987173159185437,86.0
1410710821WN,11.940327825123923,87.71428571428571
1410711042WN,3.5355339059327378,65.5
1410711057AA,13.820791790425242,91.28571428571429
1410711066AA,13.61371857110809,95.33333333333333
1410711109F9,7.615773105863909,89.0
1410711193DL,,96.0
1410711259WN,8.13608218575337,92.9375
1410711278AA,25.119049875874417,105.83333333333333
1410711292AA,23.72360688869894,109.14285714285714
1410711292F9,16.46207763315433,89.0
1410711292UA,10.064790112068904,92.4
1410711292WN,15.327044058457341,101.41935483870968
1410711298AA,18.904618890224036,100.0
1410711298NK,,75.0
1410711413AA,4.242640687119285,90.0
1410711423AA,9.453394452082632,82.16666666666667
1410711433AA,15.789236840328924,94.6
1410711433DL,5.802298395176403,93.5
1410711433WN,9.192388155425117,90.5
1410711540AA,10.986217260593824,99.16666666666667
1410711540WN,3.687817782917154,92.0
1410711618AA,12.437845472588892,90.8
1410711618UA,6.978538528947161,73.2
1410711618WN,,70.0
1410711638AA,8.286535263104035,95.0
1410711695AA,11.69045194450012,94.0
1410711697B6,41.012193308819754,111.0
1410711697WN,,94.0
1410711775AA,,73.0
1410711884AA,10.464224768228176,97.0
1410711884WN,11.313708498984761,97.0
1410711921AA,9.165151389911678,92.0
1410711986F9,,70.0
1410712173AA,17.349351572897472,106.0
1410712173HA,18.51125783588643,91.0
1410712191WN,8.041558721209878,91.33333333333333
1410712264UA,9.899494936611665,91.0
1410712266AA,19.755650186357176,95.0
1410712266UA,13.929385405601273,99.55555555555556
1410712278WN,5.322906474223773,83.5
1410712339AA,7.469939758793241,85.4
1410712339WN,2.872281323269013,81.25
1410712478AA,25.268086403132912,99.14285714285714
1410712478B6,8.144527815247075,89.66666666666667
1410712478DL,7.767453465154028,76.5
1410712889AA,9.963394540478198,98.46153846153847
1410712889F9,,125.0
1410712889WN,15.455463274494223,97.26315789473684
1410712892AA,7.2571803523590805,95.0
1410712892DL,15.630099167951558,86.4
1410712892UA,11.54098975150938,86.77777777777777
1410712892WN,20.716740412848093,101.125
1410712896AA,18.39157415774952,95.75
1410712954AA,8.539125638299666,100.25
1410712982AA,10.0,73.0
1410712992WN,,83.0
1410713158AA,4.242640687119285,100.0
1410713198AA,7.874007874011811,104.0
1410713198WN,9.624043964063247,91.8
1410713204AA,7.312090444371339,90.66666666666667
1410713204WN,8.18535277187245,90.5
1410713232WN,15.745898936971914,93.66666666666667
1410713244AA,24.859605789312106,95.0
1410713264AA,,111.0
1410713303AA,13.961255912942311,101.75
1410713342AA,16.688319268278633,103.75
1410713342WN,2.88675134594813,82.66666666666667
1410713476AA,3.633180424916991,91.8
1410713485F9,,76.0
1410713487AA,8.182443458550809,91.42857142857143
1410713487DL,16.40953159821228,88.0
1410713487NK,1.4142135623730951,103.0
1410713487WN,1.4142135623730951,85.0
1410713495WN,,83.0
1410713502AA,,133.0
1410713796AA,21.018510360579263,98.55555555555556
1410713796WN,10.03327796219494,95.0
1410713830AA,15.933193862708965,99.66666666666667
1410713851WN,6.8774995456197585,101.4
1410713871WN,14.046351839534706,90.4
1410713891AA,12.51471860723132,102.27272727272727
1410713891WN,11.277031017578542,96.2
1410713930AA,13.010181479686876,93.08695652173913
1410713930F9,6.363961030678928,95.5
1410713930NK,17.95364401266031,73.66666666666667
1410713930UA,13.822686666009133,90.8
1410714004AS,14.106735979665885,113.0
1410714057AA,10.770329614269007,95.0
1410714057AS,12.19875091185666,87.85714285714286
1410714057WN,10.510765456244872,93.14285714285714
1410714100AA,16.929069867934462,93.85714285714286
1410714100WN,0.7071067811865476,79.5
1410714122AA,2.8284271247461903,94.0
1410714122WN,18.384776310850235,77.0
1410714262AA,9.767779881299735,94.86666666666666
1410714489AA,9.964938534682489,90.6
1410714492WN,0.7071067811865476,86.5
1410714570AA,8.5693251387337,91.9
1410714570WN,0.0,96.0
1410714588AA,1.4142135623730951,90.0
1410714674AA,13.784048752090222,105.0
1410714679AA,4.373213921133975,93.625
1410714679WN,14.962944425558527,98.47058823529412
1410714683AA,11.057357347718826,90.58333333333333
1410714683WN,14.730919862656235,94.0
1410714689AA,11.971807542062134,94.35714285714286
1410714698AA,6.827814263660637,91.42857142857143
1410714730WN,,122.0
1410714747AA,19.7971859472141,92.25
1410714747AS,10.675019623215872,89.42857142857143
1410714747DL,15.359966517820649,83.75
1410714747WN,17.342538348339797,107.18181818181819
1410714771AA,11.936788852307604,93.61111111111111
1410714771UA,10.734900802433867,90.28571428571429
1410714771WN,12.691204303243511,104.66666666666667
1410714794AA,10.095968077830449,94.25
1410714831AA,8.901821400276702,93.16666666666667
1410714831WN,17.68419546461668,99.3076923076923
1410714869AA,10.773705364113466,95.45454545454545
1410714869DL,10.23541090350731,89.18181818181819
1410714869WN,14.514360704718161,101.0
1410714893AA,14.150971698084906,103.33333333333333
1410714893WN,10.337172865786025,98.5
1410714908AA,6.139292230453696,90.0909090909091
1410714908WN,8.114067736844154,93.13333333333334
1410715016AA,16.852299546352718,107.0
1410715016WN,10.503967504392486,110.66666666666667
1410715023AA,,101.0
1410715304AA,28.284271247461902,91.0
1410715304WN,12.867918764638409,115.25
1410715370WN,5.477225575051659,87.0
1410715376AA,9.77700074612576,94.61538461538461
1410716218AA,11.29475225808112,99.71428571428571
1410810397DL,4.949747468305833,83.0
1410810466G4,,110.0
1410811057AA,6.110100926607785,89.33333333333333
1410811298AA,13.87683921743949,94.16666666666667
1410811433DL,2.8284271247461903,71.0
1410812889G4,28.284271247461902,105.0
1410813487DL,,106.0
1410813930AA,14.106735979665885,88.5
1410813930UA,12.128936932440169,92.11111111111111
1410814761G4,,79.0
1410911298AA,,70.0
1410913241AA,,97.0
1411210135G4,3.5355339059327378,74.5
1411210257G4,8.48528137423857,88.0
1411210423G4,4.242640687119285,70.0
1411210431G4,1.0,94.0
1411210685G4,12.727922061357855,83.0
1411210693G4,,93.0
1411210980G4,41.71930009000631,103.5
1411211193G4,,102.0
1411211775G4,,81.0
1411211986G4,,96.0
1411212119G4,,75.0
1411212265G4,,82.0
1411212339G4,31.81980515339464,110.5
1411212544G4,5.773502691896256,91.33333333333333
1411212945G4,,96.0
1411213230G4,,97.0
1411213367G4,,117.0
1411214108G4,,96.0
1411214512G4,,83.0
1411214574G4,0.7071067811865476,85.5
1411214696G4,,90.0
1411214730G4,,90.0
1411214783G4,9.899494936611665,105.0
1411215070G4,,91.0
1411215096G4,,73.0
1411215295G4,,80.0
1411215412G4,3.5355339059327378,86.5
1411314869DL,21.620977467882128,88.33333333333333
1412011292UA,20.840665376454112,86.33333333333333
1412210397DL,9.736529155710468,87.0
1412210397WN,3.5637059362410928,89.8
1412210693WN,18.34393632784414,109.0
1412210721B6,15.285224736263947,96.06666666666666
1412210721DL,5.560275772537426,97.25
1412210821WN,5.4037024344425175,85.8
1412210994G4,,81.0
1412211057AA,11.57892173613021,87.92857142857143
1412211259WN,,102.0
1412211278AA,15.023315213360863,87.2
1412211292UA,9.192388155425117,81.5
1412211292WN,26.587904518157625,101.25
1412211298AA,20.292034562031148,111.83333333333333
1412211298NK,,97.0
1412211433DL,24.337899115029078,85.66666666666667
1412211618UA,11.818065267490557,87.0
1412211697NK,,76.0
1412211697WN,25.967928938083094,104.66666666666667
1412212191WN,1.4142135623730951,81.0
1412212264UA,17.9518204409151,90.375
1412212266UA,26.485330416529205,91.45454545454545
1412212478AA,12.556538801224908,82.5
1412212478DL,10.954451150103324,92.0
1412212889NK,,66.0
1412212889WN,17.68238294649979,89.0
1412212892NK,19.85572965166478,86.25
1412212953AA,11.77694478935129,88.125
1412212953DL,15.224979474534607,91.6
1412213204NK,3.5355339059327378,86.5
1412213204WN,17.932280018633065,96.7
1412213232WN,15.93737745050923,89.0
1412213303AA,15.078366717159483,87.25
1412213487DL,9.085899593797603,80.625
1412213577NK,28.5014619508076,102.33333333333333
1412213930AA,13.071233409940428,93.0
1412213930UA,13.53830544365558,90.42857142857143
1412214027F9,,98.0
1412214082G4,,79.0
1412214100AA,19.122508456537012,94.14285714285714
1412214107AA,31.864295588218067,92.0
1412214107WN,8.48528137423857,114.0
1412214492AA,20.483733383671378,98.75
1412214492DL,,64.0
1412214635NK,,116.0
1412214685G4,,98.0
1412214747AS,,81.0
1412214771UA,21.0,96.0
1412215016WN,7.7781745930520225,91.5
1412215304NK,9.192388155425117,92.5
1412215304WN,10.583005244258363,93.0
1412215624G4,,94.0
1415010333DL,,108.0
1415011433DL,5.9469880331699585,91.16666666666667
1419310397DL,12.834301626719473,92.05263157894737
1419310693WN,3.593976442141304,87.75
1419311057AA,9.89398347941359,98.9090909090909
1419311278AA,4.242640687119285,85.0
1419311292F9,,109.0
1419311298AA,18.205893151794157,99.0
1419312191WN,,91.0
1419312266UA,15.521106980649348,97.28571428571429
1419313303AA,14.997221964972933,107.75
1419313930F9,,100.0
1419313930UA,24.24871130596428,93.0
1419314100AA,16.97056274847714,76.0
1419315016WN,,86.0
1422212173HA,,108.0
1423111618UA,23.09401076758503,84.33333333333333
1423711292UA,,105.0
1423712892UA,6.363961030678928,82.5
1425211292UA,20.506096654409877,88.5
1425212889G4,,91.0
1425212892G4,,134.0
1425212892UA,,107.0
1425213487DL,15.556349186104045,80.0
1425214057AS,,92.0
1425214747AS,10.538151241035942,98.05263157894737
1425214747DL,12.33963802818651,87.66666666666667
1425214771UA,9.16515138991168,74.0
1425214869DL,8.018728078691781,92.6
1425412478B6,17.37814719698277,80.0
1425413204B6,3.605551275463989,80.0
1425612523AS,0.0,83.0
1425615841AS,,73.0
1425914761G4,,80.0
1426210666G4,,94.0
1426211292UA,7.364651739090942,86.28571428571429
1426211298AA,12.700393694685216,99.6
1426212266UA,4.932882862316247,89.5
1426212478B6,,90.0
1426212892UA,15.556349186104045,105.0
1426213487DL,,92.0
1426213930AA,19.091883092036785,87.5
1426213930UA,19.77371993328519,99.5
1426214057AS,11.532562594670797,87.0
1426214107AA,17.391220355528404,91.36363636363636
1426214747AS,15.932385543003567,95.75
1426214771AS,3.962322551231789,97.2
1426214771UA,15.060196672338773,92.85714285714286
1426214771VX,,92.0
1426214869DL,4.6475800154488995,86.0
1428811292UA,12.662279942148388,99.33333333333333
1428812902UA,32.51153641401772,97.0
1430314747AS,13.992061241210239,104.44444444444444
1430710397DL,8.352644291879466,91.83333333333333
1430710821WN,11.597413504743203,93.0
1430711057AA,6.54217089351845,86.0
1430711278AA,17.6243481314579,93.83333333333333
1430711278WN,5.85662018573853,89.6
1430711292F9,,83.0
1430711433DL,16.161683080669537,98.2
1430711618UA,,131.0
1430711697WN,,101.0
1430712264UA,10.3053384223906,85.2
1430713204B6,19.328303943526276,94.75
1430713204F9,9.192388155425117,105.5
1430713204WN,10.209705932988237,92.28571428571429
1430713232WN,3.605551275463989,99.0
1430713930AA,8.098353742170897,75.25
1430713930UA,12.837445228704972,90.4
1430714100AA,8.224133002108102,87.0
1430714492F9,,89.0
1430714635WN,,81.0
1430715304F9,18.384776310850235,87.0
1430715304WN,11.135528725660043,91.0
1431410466G4,10.392304845413264,85.0
1431412892G4,,87.0
1432110397DL,24.041630560342615,87.0
1432110821WN,8.236099400403889,89.5
1432111057AA,20.033305601755625,106.33333333333333
1432111278AA,16.96867400346584,98.46153846153847
1432111292F9,28.991378028648448,95.5
1432111433DL,18.80691362238898,78.8
1432111618UA,18.263449056204347,94.125
1432112264UA,32.17659604950986,95.0
1432112478B6,13.079245645933357,83.66666666666667
1432112478DL,15.002222057637551,93.66666666666667
1432112953AA,,89.0
1432112953DL,23.120800777036862,97.71428571428571
1432113930AA,,100.0
1432113930UA,20.990927745553495,91.42857142857143
1432114100AA,19.53921575654848,92.73333333333333
1432114635F9,,63.0
1445710466G4,,93.0
1445711057AA,,109.0
1445711292UA,23.75570107012911,96.66666666666667
1445711298AA,8.049844718999244,91.0
1445713487DL,10.198039027185567,89.0
1445713930AA,28.284271247461902,120.0
1445713930UA,9.073771725877465,99.66666666666667
1445714869DL,10.163660757817528,91.6
1448712892UA,0.0,100.0
1448714771UA,8.082903768654763,94.0
1448911292UA,15.934239862635431,101.5
1448912892AA,17.67766952966369,81.5
1448912892UA,,93.0
1448914057AS,9.317162862670363,97.85714285714286
1448914107AA,,96.0
1448914747AS,16.32482771731451,104.66666666666667
1448914747DL,15.286159317064135,104.5
1448914771UA,14.801680431280214,97.38461538461539
1448914869DL,6.363961030678928,88.5
1449210397DL,15.650047175909316,94.57894736842105
1449210397F9,,98.0
1449210397WN,17.60010330548194,99.81818181818181
1449210423DL,15.620499351813308,92.0
1449210693DL,11.372481406154654,94.33333333333333
1449210693WN,7.213028336127468,94.55555555555556
1449210721B6,22.26250317504857,97.42857142857143
1449210721DL,6.897204402613319,84.28571428571429
1449210792F9,24.041630560342615,119.0
1449210821DL,,79.0
1449210821WN,9.93793238053067,91.6875
1449211042DL,,80.0
1449211057AA,6.65846565172224,89.78571428571429
1449211066DL,6.806859285554047,83.33333333333333
1449211193DL,6.29152869605896,84.25
1449211193G4,,99.0
1449211259WN,,100.0
1449211278AA,15.4513297079439,95.92307692307692
1449211278DL,7.334848328356896,93.4
1449211292F9,,84.0
1449211292UA,14.571661996262929,89.0
1449211292WN,,90.0
1449211298AA,16.69331203406522,98.66666666666667
1449211433DL,16.859362242922927,97.71428571428571
1449211618DL,25.641112820364615,108.33333333333333
1449211618UA,14.466492725077007,96.17647058823529
1449211697B6,14.17627125398871,101.83333333333333
1449211697WN,21.96208854670551,86.66666666666667
1449212191WN,9.899494936611665,93.0
1449212264UA,10.868532559642079,89.125
1449212266UA,8.635475005547093,84.71428571428571
1449212339DL,4.242640687119285,84.0
1449212391F9,19.79898987322333,71.0
1449212478AA,11.171392035015153,87.4
1449212478B6,21.44217028816502,102.16666666666667
1449212478DL,13.039102032662443,88.27272727272727
1449212889F9,5.737304826019501,98.75
1449212889WN,,73.0
1449212892AA,14.170391667134682,81.4
1449212892DL,,85.0
1449212953AA,16.394443503143915,94.55555555555556
1449212953DL,14.841469966591273,84.53846153846153
1449213204DL,18.418740456393863,91.33333333333333
1449213204F9,14.0,102.0
1449213204NK,,104.0
1449213204WN,5.158595846847388,86.88888888888889
1449213232WN,12.79229678919533,95.25
1449213303AA,10.73312629199899,87.2
1449213487DL,9.460443964212251,89.0
1449213495NK,15.716233645501712,100.0
1449213930AA,17.271363582531635,94.4
1449213930DL,9.60902353693305,84.33333333333333
1449213930NK,,101.0
1449213930UA,14.716204220744787,104.83333333333333
1449214100AA,15.05323885414697,92.75
1449214100DL,22.60530911091463,93.0
1449214100F9,,84.0
1449214107AA,,102.0
1449214107WN,,95.0
1449214112G4,,84.0
1449214122AA,7.733045971672483,89.6
1449214122DL,,75.0
1449214307F9,,70.0
1449214321F9,,112.0
1449214747AS,39.55165398985652,93.66666666666667
1449214747DL,,91.0
1449214771UA,20.995237555217134,108.4
1449214869DL,8.736894948054104,73.33333333333333
1449215016WN,21.07921567168317,112.66666666666667
1449215304DL,16.688319268278637,90.0
1449215304WN,11.861703081766969,88.2
1449215356F9,15.556349186104045,99.0
1451214082G4,,97.0
1451214761G4,0.7071067811865476,83.5
1452013487DL,36.460023770334175,85.66666666666667
1452410397DL,10.751044940853955,91.94444444444444
1452410397WN,5.500000000000001,86.25
1452410693G4,,98.0
1452410721B6,23.383755044902436,96.6
1452410721DL,3.5355339059327378,81.5
1452411057AA,21.215932444125198,91.7
1452411292UA,17.963852593472257,98.2
1452411298AA,13.051181300301261,84.33333333333333
1452411433DL,10.596740493704141,86.0909090909091
1452411618UA,13.244945127427723,93.5
1452411697B6,4.0311288741492755,81.25
1452411697NK,9.192388155425117,96.5
1452412264UA,21.44294755857972,104.4
1452412266UA,18.929694486000912,98.0
1452412478DL,6.757711644237764,80.5
1452412953AA,11.468462888532233,84.23076923076923
1452412953DL,21.108844907605285,87.75
1452413204B6,13.175102782647778,85.75
1452413204NK,,79.0
1452413303AA,13.4412301024373,94.0
1452413487DL,10.87096029694607,94.2
1452413930AA,16.148177493563676,85.18181818181819
1452413930UA,31.34219732777735,96.66666666666667
1452414100AA,17.938446944701727,97.83333333333333
1454311292UA,1.2909944487358056,88.5
1457011292F9,,82.0
1457011292UA,26.16295090390226,113.5
1457011292WN,,94.0
1457011298AA,12.556538801224908,92.0
1457012266UA,31.11269837220809,99.0
1457012478B6,3.5355339059327378,74.5
1457012889G4,,112.0
1457012889WN,17.09532099727876,97.875
1457012892AA,17.17821029941446,99.0
1457012892UA,18.823743871327334,88.33333333333333
1457012892WN,19.026775392014848,97.72727272727273
1457012954B6,,125.0
1457013232WN,11.313708498984761,95.0
1457013796WN,16.982659223034368,93.125
1457013930AA,,77.0
1457014057AS,11.856282240712247,102.0
1457014107AA,12.489995996796797,88.0
1457014107WN,10.606601717798213,78.5
1457014679WN,12.909944487358057,96.0
1457014747AS,16.917983976177005,87.27272727272727
1457014771UA,20.225396576252013,111.33333333333333
1457014831AS,6.274286147974656,86.83333333333333
1457014831WN,24.253865671269807,107.75
1457014869DL,18.607474176741324,97.71428571428571
1457410397DL,9.174074142039423,93.81818181818181
1457411057AA,22.7508241608958,92.0
1457412264UA,27.60887538455705,104.25
1457412953AA,13.435028842544403,83.5
1457413930UA,18.6466197626119,95.625
1457414100AA,31.138133106102128,111.75
1457414761G4,14.142135623730951,78.0
1457610397DL,21.162860550187126,89.66666666666667
1457610721AA,11.458621208504974,88.4
1457610721B6,,115.0
1457610821WN,20.064064061567056,95.16666666666667
1457611057AA,17.28229665807695,96.3
1457611278AA,4.1311822359545785,87.66666666666667
1457611433DL,14.729034063523802,85.77777777777777
1457611618UA,15.084878900030036,99.875
1457612264UA,8.16496580927726,94.0
1457612478B6,8.854377448471462,91.2
1457612478DL,7.004760286167307,87.66666666666667
1457612953DL,21.7719586123569,93.72727272727273
1457613204WN,8.020806277010644,88.66666666666667
1457613487DL,,73.0
1457613930AA,18.123342836120372,99.7
1457613930UA,16.216246996967786,87.83333333333333
1457614100AA,5.909032633745279,83.75
1458811298AA,8.814760348415604,79.2
1458814107AA,5.5677643628300215,82.0
1463310397DL,31.50132272355136,96.66666666666667
1463313487DL,11.858424103658217,87.8
1463313930AA,18.466185312619388,87.0
1463313930UA,4.949747468305833,105.5
1463510158NK,8.879148929615141,81.625
1463510397DL,8.011939619754274,88.23529411764706
1463510397WN,9.856107606091623,89.14285714285714
1463510529B6,,89.0
1463510529WN,,108.0
1463510693WN,,93.0
1463510721B6,24.836608924270294,95.5
1463510721DL,,80.0
1463510721NK,11.247221879201994,97.0
1463510821NK,,74.0
1463510821WN,10.421665467242322,95.88888888888889
1463511042NK,6.363961030678928,86.5
1463511042UA,,103.0
1463511057AA,16.145362407599503,96.54545454545455
1463511066NK,,85.0
1463511066WN,12.727922061357855,92.0
1463511109F9,,106.0
1463511193DL,1.4142135623730951,96.0
1463511278AA,,87.0
1463511278B6,6.363961030678928,78.5
1463511292F9,13.435028842544403,86.5
1463511292UA,12.727922061357855,79.0
1463511298AA,14.956603892595405,90.2
1463511433DL,13.739931378493646,93.75
1463511433F9,,102.0
1463511433NK,10.119817897853418,83.875
1463511618B6,30.4138126514911,102.0
1463511618NK,,86.0
1463511618UA,11.357816691600547,89.0
1463512197B6,7.505553499465137,99.66666666666667
1463512266UA,10.222524150130438,86.33333333333333
1463512339NK,14.142135623730951,98.0
1463512339WN,14.640127503998498,94.33333333333333
1463512478B6,23.2379000772445,91.0
1463512478DL,4.949747468305833,76.5
1463512889F9,,109.0
1463512953DL,40.91861841916627,94.33333333333333
1463513198WN,7.0710678118654755,86.0
1463513232WN,8.288330867637258,91.875
1463513342WN,7.0710678118654755,90.0
1463513487DL,9.602826964716469,76.75
1463513930AA,7.973915809270458,97.25
1463513930F9,,88.0
1463513930UA,17.896527995276465,94.42857142857143
1463514100AA,18.733723093725416,97.57142857142857
1463514100F9,,117.0
1463514122WN,1.4142135623730951,90.0
1463515016WN,11.357816691600547,97.0
1463515356F9,,93.0
1467411292UA,7.0710678118654755,103.0
1467411298AA,13.658940905746194,89.83333333333333
1467414107AA,7.54983443527075,83.0
1467910140WN,6.772083217970016,96.11111111111111
1467910397DL,13.276488674161987,86.41666666666667
1467910397WN,3.5355339059327378,95.5
1467910423AS,15.0996688705415,82.0
1467910423F9,,79.0
1467910423WN,6.340346993658942,89.2
1467910666G4,,98.0
1467910693WN,17.073371078963874,93.5
1467910713AS,4.949747468305833,88.5
1467910713WN,11.372481406154655,90.33333333333333
1467910721B6,18.09604008247845,80.66666666666667
1467910821AS,9.192388155425117,98.5
1467910821WN,18.39157415774952,115.75
1467911042F9,,72.0
1467911057AA,11.68561386614205,87.625
1467911109F9,,92.0
1467911193F9,7.0710678118654755,119.0
1467911259AS,14.142135623730951,79.0
1467911259WN,10.830092755415768,91.0909090909091
1467911292F9,18.294656171801766,94.77777777777777
1467911292UA,9.172342565117601,88.85714285714286
1467911292WN,18.88091334890579,98.6
1467911298AA,16.349806618752044,93.23529411764706
1467911433DL,12.056809970579558,78.83333333333333
1467911433NK,,83.0
1467911540AS,,98.0
1467911540WN,8.755950357709132,95.0
1467911618AS,9.0,90.0
1467911618UA,12.338480264525902,93.28571428571429
1467911638AS,12.164030432534947,95.18181818181819
1467911697B6,,121.0
1467911884AS,,90.0
1467912173AS,2.8284271247461903,70.0
1467912173HA,26.54555832275273,119.0
1467912191WN,20.583974348992957,104.8
1467912264UA,7.0498226928058285,87.8
1467912266NK,6.572670690061993,81.8
1467912266UA,11.562740578987741,91.66666666666667
1467912478AA,13.435028842544403,92.5
1467912478B6,16.361540269791227,85.8
1467912478DL,15.132745950421556,83.0
1467912889DL,6.87749954561976,87.6
1467912889NK,10.406728592598158,92.5
1467912889WN,16.491845026586695,94.53333333333333
1467912892AA,6.931409989637352,91.6
1467912892DL,10.208539842420445,99.25
1467912892UA,12.244831458043734,90.46153846153847
1467912982AS,,99.0
1467913198AS,26.16295090390226,100.5
1467913198WN,14.380542409798037,92.4
1467913204WN,15.874507866387544,93.0
1467913232WN,16.936857526033062,93.5
1467913476AS,14.142135623730951,84.0
1467913487AS,11.954775893619532,67.25
1467913487DL,18.717193521821944,95.33333333333333
1467913495WN,,105.0
1467913796WN,10.63014581273465,93.8
1467913830AS,18.0092568789868,82.33333333333333
1467913930AA,20.743673734418405,89.4
1467913930NK,27.40437921208944,100.0
1467913930UA,10.606601717798213,102.5
1467914004AS,16.97056274847714,104.0
1467914057AS,10.148891565092217,91.0
1467914057WN,21.221058723196006,94.66666666666667
1467914100AA,8.736894948054104,66.66666666666667
1467914107AA,16.16924378084654,102.77777777777777
1467914107WN,16.730173125537508,99.61111111111111
1467914570WN,5.291502622129181,92.0
1467914683WN,,100.0
1467914716G4,,86.0
1467914747AS,16.748631784915048,100.625
1467914747DL,15.154957184787007,94.45454545454545
1467914747WN,11.846237095944574,101.66666666666667
1467914771AS,12.940032629187778,85.22222222222223
1467914771UA,18.563682127144038,95.88235294117646
1467914771VX,22.627416997969522,103.0
1467914771WN,22.12772838852564,99.0
1467914831AS,13.360389215887391,90.25
1467914831WN,9.476813810558905,93.68
1467914869AS,,82.0
1467914869DL,11.87704098519924,98.3076923076923
1467914869WN,2.1213203435596424,97.5
1467914893AS,2.302172886644269,87.4
1467914893WN,17.253842347650444,99.51515151515152
1467915016AS,9.192388155425117,95.5
1467915016WN,4.041451884327379,91.33333333333333
1467915023AS,2.5166114784235836,84.5
1467915304WN,28.284271247461902,112.0
1467915376WN,4.949747468305833,104.5
1468310397DL,14.454371441018827,93.73913043478261
1468310397WN,14.59984779220508,92.4
1468310693WN,17.67766952966369,90.5
1468310821WN,16.678329252855836,103.83333333333333
1468311042F9,,91.0
1468311057AA,16.43236827948812,91.25
1468311259WN,15.789317155339052,96.20833333333333
1468311292F9,,110.0
1468311292UA,9.254342609978147,93.25
1468311292WN,22.88886192015671,92.5
1468311298AA,11.372481406154654,94.2
1468311433DL,8.440971508067065,90.0
1468311540WN,17.727567985109143,99.33333333333333
1468311618UA,26.083200212652848,88.33333333333333
1468312191WN,18.293116061461355,106.93333333333334
1468312264F9,,114.0
1468312264UA,21.440486105600414,96.22222222222223
1468312266UA,12.36731779532448,94.21428571428571
1468312478DL,16.068602926203635,87.2
1468312889F9,,116.0
1468312889WN,13.874036503083333,92.6
1468312892AA,29.81107176872378,83.8
1468312892DL,9.609023536933051,90.5
1468312892UA,11.528949070347506,91.25
1468312892WN,6.84174859297854,93.14285714285714
1468313198WN,6.831300510639732,99.0
1468313204WN,,99.0
1468313232WN,14.011899704655804,88.33333333333333
1468313487DL,,100.0
1468313495WN,,82.0
1468313796WN,2.8284271247461903,74.0
1468313891F9,6.363961030678928,80.5
1468313930AA,22.129166274399044,90.8
1468313930UA,7.937253933193772,108.0
1468314100AA,,86.0
1468314107AA,11.160943807163742,88.83333333333333
1468314107WN,6.3019271428893635,93.0
1468314679F9,,74.0
1468314679WN,11.801936887041649,94.42857142857143
1468314747AS,5.5075705472861,93.33333333333333
1468314761G4,19.974984355438178,109.0
1468314771UA,,70.0
1468314869DL,6.947421584060282,93.33333333333333
1468315016WN,3.511884584284246,90.66666666666667
1468510135G4,,103.0
1468510397DL,18.161574905010383,96.03030303030303
1468510721B6,2.88675134594813,72.33333333333333
1468511042G4,4.242640687119285,83.0
1468511057AA,10.835601340500505,92.92307692307692
1468511278AA,23.926972228010797,95.0
1468511298AA,7.008922884438092,101.625
1468511433DL,9.539392014169456,88.0
1468511618G4,32.05204101665498,100.0
1468511618UA,9.724539406402068,82.16666666666667
1468512264UA,17.10847743079436,108.5
1468512266UA,17.67766952966369,97.5
1468512478B6,17.58652081242092,86.42857142857143
1468512478DL,9.899494936611665,81.0
1468512953DL,18.90704076465142,92.14285714285714
1468513303AA,,86.0
1468513930AA,,84.0
1468513930UA,8.73212459828649,89.25
1468514100AA,6.350852961085884,88.66666666666667
1468514100F9,11.313708498984761,88.0
1468514122G4,22.627416997969522,93.0
1468911292F9,17.67766952966369,96.5
1468911292UA,4.949747468305833,89.5
1468911298AA,15.262777629002558,84.42857142857143
1468912892UA,8.958236433584458,96.75
1468914057AS,,96.0
1468914107AA,8.287205667640798,87.7
1468914747AS,9.83192080250175,93.0
1468914771UA,21.064655159050123,97.08333333333333
1469610397DL,12.329424393796852,88.52941176470588
1469611057AA,15.195942440884235,87.75
1469611298AA,,92.0
1469611433DL,10.80235664523761,86.9090909090909
1469611618UA,,78.0
1469613487DL,,137.0
